0.1;0.012272;0.7;0
0.1;0.012272;0.8;0
0.01;0.012272;0.73;1
0.01;0.012272;0.74;2
0.001;0.012272;0.738;4
0.001;0.012272;0.739;2
0.0001;0.012272;0.7390;7
0.0001;0.012272;0.7391;2
0.00001;0.012272;0.73908;11
0.00001;0.012272;0.73908;2
0.000001;0.012272;0.739084;14
0.000001;0.012272;0.739085;2
0.0000001;0.012272;0.7390845;17
0.0000001;0.012272;0.7390845;2
